,ZCTA5,STATE,COUNTY,GEOID,POPPT,HUPT,AREAPT,AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,COPOP,COHU,COAREA,COAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,COPOPPCT,COHUPCT,COAREAPCT,COAREALANDPCT,ZCTA5CE10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,lat,lon,OBJECTID,STATEFP10,GEOID10,NAME10,NAMELSAD10,totpop10,Reg_Comm,Acres,Sq_Miles,Label
613,30673,13,317,13317,7897,3669,685215824,679338813,7897,3669,685215824,679338813,10593,5158,1227898669,1215973866,100,100,100,100,74.55,71.13,55.8,55.87,30673,B5,G6350,S,679338831,5877012,33.7109147,-82.7139733,33.7109147,-82.7139733,60,13,13317,Wilkes,Wilkes County,10593,Central Savannah River Area,303489,474.2019959,WILKES
614,30677,13,133,13133,161,76,38273723,37541666,17065,6493,309104817,306007170,15994,8688,1052081403,1003453171,0.94,1.17,12.38,12.27,1.01,0.87,3.64,3.74,30677,B5,G6350,S,306007511,3091561,33.7832021,-83.3733418,33.7832021,-83.3733418,73,13,13133,Greene,Greene County,15994,Northeast Georgia,259978,406.2149963,GREENE
615,30677,13,219,13219,16904,6417,270831094,268465504,17065,6493,309104817,306007170,32808,12383,482701411,477308229,99.06,98.83,87.62,87.73,51.52,51.82,56.11,56.25,30677,B5,G6350,S,306007511,3091561,33.7832021,-83.3733418,33.7832021,-83.3733418,48,13,13219,Oconee,Oconee County,32808,Northeast Georgia,119267,186.3549957,OCONEE
616,30678,13,133,13133,1208,668,152296685,145941022,1294,710,188089347,181495447,15994,8688,1052081403,1003453171,93.35,94.08,80.97,80.41,7.55,7.69,14.48,14.54,30678,B5,G6350,S,181482859,6594429,33.4533362,-83.0654446,33.4533362,-83.0654446,73,13,13133,Greene,Greene County,15994,Northeast Georgia,259978,406.2149963,GREENE
617,30678,13,141,13141,66,34,33420309,33230035,1294,710,188089347,181495447,9429,5360,1239776488,1222061286,5.1,4.79,17.77,18.31,0.7,0.63,2.7,2.72,30678,B5,G6350,S,181482859,6594429,33.4533362,-83.0654446,33.4533362,-83.0654446,114,13,13141,Hancock,Hancock County,9429,Central Savannah River Area,306383,478.7229919,HANCOCK
618,30678,13,265,13265,20,8,2372353,2324390,1294,710,188089347,181495447,1717,1015,505947499,504031776,1.55,1.13,1.26,1.28,1.16,0.79,0.47,0.46,30678,B5,G6350,S,181482859,6594429,33.4533362,-83.0654446,33.4533362,-83.0654446,108,13,13265,Taliaferro,Taliaferro County,1717,Central Savannah River Area,125041,195.3769989,TALIAFERRO
619,30680,13,13,13013,37536,14530,233897814,229727510,37837,14634,241664310,237418007,69367,26400,422016274,415198674,99.2,99.29,96.79,96.76,54.11,55.04,55.42,55.33,30680,B5,G6350,S,237568648,4070616,33.9963862,-83.69955,33.9963862,-83.69955,152,13,13013,Barrow,Barrow County,69367,Northeast Georgia,104266,162.9149933,BARROW
620,30680,13,157,13157,88,35,4135004,4068241,37837,14634,241664310,237418007,60485,23752,888623125,879722928,0.23,0.24,1.71,1.71,0.15,0.15,0.47,0.46,30680,B5,G6350,S,237568648,4070616,33.9963862,-83.69955,33.9963862,-83.69955,157,13,13157,Jackson,Jackson County,60485,Northeast Georgia,219556,343.0559998,JACKSON
621,30680,13,219,13219,213,69,3631492,3622256,37837,14634,241664310,237418007,32808,12383,482701411,477308229,0.56,0.47,1.5,1.53,0.65,0.56,0.75,0.76,30680,B5,G6350,S,237568648,4070616,33.9963862,-83.69955,33.9963862,-83.69955,48,13,13219,Oconee,Oconee County,32808,Northeast Georgia,119267,186.3549957,OCONEE
622,30683,13,59,13059,3727,1600,42594100,42022786,6749,2901,102446304,101269246,116714,51068,313479727,308727523,55.22,55.15,41.58,41.5,3.19,3.13,13.59,13.61,30683,B5,G6350,S,101270996,1177178,33.9469874,-83.2562695,33.9469874,-83.2562695,18,13,13059,Clarke,Clarke County,116714,Northeast Georgia,77457.20313,121.0270004,CLARKE
623,30683,13,221,13221,3022,1301,59852204,59246460,6749,2901,102446304,101269246,14899,6484,1144873934,1137034709,44.78,44.85,58.42,58.5,20.28,20.06,5.23,5.21,30683,B5,G6350,S,101270996,1177178,33.9469874,-83.2562695,33.9469874,-83.2562695,103,13,13221,Oglethorpe,Oglethorpe County,14899,Northeast Georgia,282918,442.0589905,OGLETHORPE
624,30701,13,115,13115,336,140,24194076,24082106,40053,15825,395545360,392112403,96317,40551,1342818451,1320662374,0.84,0.88,6.12,6.14,0.35,0.35,1.8,1.82,30701,B5,G6350,S,392112252,3433107,34.4923837,-84.9583359,34.4923837,-84.9583359,139,13,13115,Floyd,Floyd County,96317,Northwest Georgia,331827,518.4799805,FLOYD
625,30701,13,129,13129,39717,15685,371351284,368030297,40053,15825,395545360,392112403,55186,22278,927326521,921538864,99.16,99.12,93.88,93.86,71.97,70.41,40.05,39.94,30701,B5,G6350,S,392112252,3433107,34.4923837,-84.9583359,34.4923837,-84.9583359,156,13,13129,Gordon,Gordon County,55186,Northwest Georgia,229125,358.0079956,GORDON
626,30705,13,213,13213,33566,13407,622206994,616638243,33566,13407,622206994,616638243,39628,15979,897851721,892163642,100,100,100,100,84.7,83.9,69.3,69.12,30705,B5,G6350,S,616742517,5568770,34.7441418,-84.7314037,34.7441418,-84.7314037,23,13,13213,Murray,Murray County,39628,Northwest Georgia,221860,346.6570129,MURRAY
627,30707,13,47,13047,554,206,13139672,13139672,16483,6967,333943510,333698846,63942,26606,420770563,419990951,3.36,2.96,3.93,3.94,0.87,0.77,3.12,3.13,30707,B5,G6350,S,333698909,244663,34.7719406,-85.359193,34.7719406,-85.359193,111,13,13047,Catoosa,Catoosa County,63942,Northwest Georgia,103974,162.4589996,CATOOSA
628,30707,13,295,13295,15929,6761,320803838,320559174,16483,6967,333943510,333698846,68756,30100,1157789773,1156117093,96.64,97.04,96.07,96.06,23.17,22.46,27.71,27.73,30707,B5,G6350,S,333698909,244663,34.7719406,-85.359193,34.7719406,-85.359193,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
629,30708,13,213,13213,293,133,37945750,37945750,293,133,37945750,37945750,39628,15979,897851721,892163642,100,100,100,100,0.74,0.83,4.23,4.25,30708,B5,G6350,S,37933133,0,34.9617856,-84.6645875,34.9617856,-84.6645875,23,13,13213,Murray,Murray County,39628,Northwest Georgia,221860,346.6570129,MURRAY
630,30710,13,47,13047,7,4,262368,262368,6661,2604,123250652,123053093,63942,26606,420770563,419990951,0.11,0.15,0.21,0.21,0.01,0.02,0.06,0.06,30710,B5,G6350,S,123053438,197212,34.9531942,-84.9111705,34.9531942,-84.9111705,111,13,13047,Catoosa,Catoosa County,63942,Northwest Georgia,103974,162.4589996,CATOOSA
631,30710,13,313,13313,6654,2600,122988284,122790725,6661,2604,123250652,123053093,102599,39899,753827297,752297142,99.89,99.85,99.79,99.79,6.49,6.52,16.32,16.32,30710,B5,G6350,S,123053438,197212,34.9531942,-84.9111705,34.9531942,-84.9111705,158,13,13313,Whitfield,Whitfield County,102599,Northwest Georgia,186262,291.0339966,WHITFIELD
632,30711,13,213,13213,3569,1579,180252943,180133615,3569,1579,180252943,180133615,39628,15979,897851721,892163642,100,100,100,100,9.01,9.88,20.08,20.19,30711,B5,G6350,S,180113805,150875,34.9210475,-84.7118073,34.9210475,-84.7118073,23,13,13213,Murray,Murray County,39628,Northwest Georgia,221860,346.6570129,MURRAY
633,30720,13,313,13313,26895,11319,125909209,125547120,26895,11319,125909209,125547120,102599,39899,753827297,752297142,100,100,100,100,26.21,28.37,16.7,16.69,30720,B5,G6350,S,125610760,362083,34.7336445,-85.0008245,34.7336445,-85.0008245,158,13,13313,Whitfield,Whitfield County,102599,Northwest Georgia,186262,291.0339966,WHITFIELD
634,30721,13,213,13213,829,330,8141694,8141694,53601,19749,322324370,321780577,39628,15979,897851721,892163642,1.55,1.67,2.53,2.53,2.09,2.07,0.91,0.91,30721,B5,G6350,S,321716924,543793,34.7886357,-84.9160819,34.7886357,-84.9160819,23,13,13213,Murray,Murray County,39628,Northwest Georgia,221860,346.6570129,MURRAY
635,30721,13,313,13313,52772,19419,314182676,313638883,53601,19749,322324370,321780577,102599,39899,753827297,752297142,98.45,98.33,97.47,97.47,51.44,48.67,41.68,41.69,30721,B5,G6350,S,321716924,543793,34.7886357,-84.9160819,34.7886357,-84.9160819,158,13,13313,Whitfield,Whitfield County,102599,Northwest Georgia,186262,291.0339966,WHITFIELD
636,30725,13,295,13295,4647,1986,38707324,38700940,4647,1986,38707324,38700940,68756,30100,1157789773,1156117093,100,100,100,100,6.76,6.6,3.34,3.35,30725,B5,G6350,S,38700941,6384,34.9247773,-85.3526753,34.9247773,-85.3526753,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
637,30726,13,47,13047,56,35,340984,340984,56,35,340984,340984,63942,26606,420770563,419990951,100,100,100,100,0.09,0.13,0.08,0.08,30726,B5,G6350,S,340985,0,34.9762433,-85.1395766,34.9762433,-85.1395766,111,13,13047,Catoosa,Catoosa County,63942,Northwest Georgia,103974,162.4589996,CATOOSA
638,30728,13,295,13295,19612,8621,450493814,449513210,19612,8621,450493814,449513210,68756,30100,1157789773,1156117093,100,100,100,100,28.52,28.64,38.91,38.88,30728,B5,G6350,S,449542545,980601,34.6848752,-85.2257896,34.6848752,-85.2257896,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
639,30730,13,55,13055,1993,845,143479612,143462067,1993,845,143479612,143462067,26015,10977,812112574,811541767,100,100,100,100,7.66,7.7,17.67,17.68,30730,B5,G6350,S,143462066,17545,34.3480522,-85.4174987,34.3480522,-85.4174987,79,13,13055,Chattooga,Chattooga County,26015,Northwest Georgia,200695,313.5859985,CHATTOOGA
640,30731,13,55,13055,1792,985,119642099,119557623,2428,1368,224881529,224642148,26015,10977,812112574,811541767,73.81,72,53.2,53.22,6.89,8.97,14.73,14.73,30731,B5,G6350,S,224642606,239382,34.587768,-85.4773637,34.587768,-85.4773637,79,13,13055,Chattooga,Chattooga County,26015,Northwest Georgia,200695,313.5859985,CHATTOOGA
641,30731,13,83,13083,372,218,37871825,37799549,2428,1368,224881529,224642148,16633,7305,451072880,450609395,15.32,15.94,16.84,16.83,2.24,2.98,8.4,8.39,30731,B5,G6350,S,224642606,239382,34.587768,-85.4773637,34.587768,-85.4773637,22,13,13083,Dade,Dade County,16633,Northwest Georgia,111481,174.1889954,DADE
642,30731,13,295,13295,264,165,67367605,67284976,2428,1368,224881529,224642148,68756,30100,1157789773,1156117093,10.87,12.06,29.96,29.95,0.38,0.55,5.82,5.82,30731,B5,G6350,S,224642606,239382,34.587768,-85.4773637,34.587768,-85.4773637,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
643,30733,13,115,13115,74,29,3818608,3795669,2080,874,39977278,39587762,96317,40551,1342818451,1320662374,3.56,3.32,9.55,9.59,0.08,0.07,0.28,0.29,30733,B5,G6350,S,39587768,389506,34.4145929,-85.050554,34.4145929,-85.050554,139,13,13115,Floyd,Floyd County,96317,Northwest Georgia,331827,518.4799805,FLOYD
644,30733,13,129,13129,2006,845,36158670,35792093,2080,874,39977278,39587762,55186,22278,927326521,921538864,96.44,96.68,90.45,90.41,3.63,3.79,3.9,3.88,30733,B5,G6350,S,39587768,389506,34.4145929,-85.050554,34.4145929,-85.050554,156,13,13129,Gordon,Gordon County,55186,Northwest Georgia,229125,358.0079956,GORDON
645,30734,13,129,13129,2938,1364,177896593,177617811,3466,1575,198282707,197941738,55186,22278,927326521,921538864,84.77,86.6,89.72,89.73,5.32,6.12,19.18,19.27,30734,B5,G6350,S,197941734,340963,34.5328044,-84.7149156,34.5328044,-84.7149156,156,13,13129,Gordon,Gordon County,55186,Northwest Georgia,229125,358.0079956,GORDON
646,30734,13,227,13227,528,211,20386114,20323927,3466,1575,198282707,197941738,29431,13692,602721655,601025731,15.23,13.4,10.28,10.27,1.79,1.54,3.38,3.38,30734,B5,G6350,S,197941734,340963,34.5328044,-84.7149156,34.5328044,-84.7149156,97,13,13227,Pickens,Pickens County,29431,Northwest Georgia,148909,232.6699982,PICKENS
647,30735,13,129,13129,3394,1397,104846335,103256112,6153,2445,162851220,161260997,55186,22278,927326521,921538864,55.16,57.14,64.38,64.03,6.15,6.27,11.31,11.2,30735,B5,G6350,S,161260958,1590258,34.6028831,-84.8826614,34.6028831,-84.8826614,156,13,13129,Gordon,Gordon County,55186,Northwest Georgia,229125,358.0079956,GORDON
648,30735,13,213,13213,1280,489,47832981,47832981,6153,2445,162851220,161260997,39628,15979,897851721,892163642,20.8,20,29.37,29.66,3.23,3.06,5.33,5.36,30735,B5,G6350,S,161260958,1590258,34.6028831,-84.8826614,34.6028831,-84.8826614,23,13,13213,Murray,Murray County,39628,Northwest Georgia,221860,346.6570129,MURRAY
649,30735,13,313,13313,1479,559,10171904,10171904,6153,2445,162851220,161260997,102599,39899,753827297,752297142,24.04,22.86,6.25,6.31,1.44,1.4,1.35,1.35,30735,B5,G6350,S,161260958,1590258,34.6028831,-84.8826614,34.6028831,-84.8826614,158,13,13313,Whitfield,Whitfield County,102599,Northwest Georgia,186262,291.0339966,WHITFIELD
650,30736,13,47,13047,40372,16090,321214231,320507400,41029,16345,333607136,332900305,63942,26606,420770563,419990951,98.4,98.44,96.29,96.28,63.14,60.48,76.34,76.31,30736,B5,G6350,S,332913316,693874,34.9042782,-85.1357475,34.9042782,-85.1357475,111,13,13047,Catoosa,Catoosa County,63942,Northwest Georgia,103974,162.4589996,CATOOSA
651,30736,13,295,13295,263,110,4256312,4256312,41029,16345,333607136,332900305,68756,30100,1157789773,1156117093,0.64,0.67,1.28,1.28,0.38,0.37,0.37,0.37,30736,B5,G6350,S,332913316,693874,34.9042782,-85.1357475,34.9042782,-85.1357475,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
652,30736,13,313,13313,394,145,8136593,8136593,41029,16345,333607136,332900305,102599,39899,753827297,752297142,0.96,0.89,2.44,2.44,0.38,0.36,1.08,1.08,30736,B5,G6350,S,332913316,693874,34.9042782,-85.1357475,34.9042782,-85.1357475,158,13,13313,Whitfield,Whitfield County,102599,Northwest Georgia,186262,291.0339966,WHITFIELD
653,30738,13,83,13083,2646,1326,150866061,150674535,3799,1930,223073591,222822188,16633,7305,451072880,450609395,69.65,68.7,67.63,67.62,15.91,18.15,33.45,33.44,30738,B5,G6350,S,222817608,255762,34.7965516,-85.4809356,34.7965516,-85.4809356,22,13,13083,Dade,Dade County,16633,Northwest Georgia,111481,174.1889954,DADE
654,30738,13,295,13295,1153,604,72207530,72147653,3799,1930,223073591,222822188,68756,30100,1157789773,1156117093,30.35,31.3,32.37,32.38,1.68,2.01,6.24,6.24,30738,B5,G6350,S,222817608,255762,34.7965516,-85.4809356,34.7965516,-85.4809356,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
655,30739,13,47,13047,993,364,16063434,16063434,5571,2020,65115377,64956508,63942,26606,420770563,419990951,17.82,18.02,24.67,24.73,1.55,1.37,3.82,3.82,30739,B5,G6350,S,64956499,158869,34.8059313,-85.215984,34.8059313,-85.215984,111,13,13047,Catoosa,Catoosa County,63942,Northwest Georgia,103974,162.4589996,CATOOSA
656,30739,13,295,13295,4578,1656,49051943,48893074,5571,2020,65115377,64956508,68756,30100,1157789773,1156117093,82.18,81.98,75.33,75.27,6.66,5.5,4.24,4.23,30739,B5,G6350,S,64956499,158869,34.8059313,-85.215984,34.8059313,-85.215984,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
657,30740,13,295,13295,224,91,8652342,8647941,8600,3468,131921393,131694284,68756,30100,1157789773,1156117093,2.6,2.62,6.56,6.57,0.33,0.3,0.75,0.75,30740,B5,G6350,S,131694272,227110,34.7572755,-85.0720362,34.7572755,-85.0720362,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
658,30740,13,313,13313,8376,3377,123269051,123046343,8600,3468,131921393,131694284,102599,39899,753827297,752297142,97.4,97.38,93.44,93.43,8.16,8.46,16.35,16.36,30740,B5,G6350,S,131694272,227110,34.7572755,-85.0720362,34.7572755,-85.0720362,158,13,13313,Whitfield,Whitfield County,102599,Northwest Georgia,186262,291.0339966,WHITFIELD
659,30741,13,47,13047,10872,4990,17548673,17516099,29290,13551,64570043,64531856,63942,26606,420770563,419990951,37.12,36.82,27.18,27.14,17,18.76,4.17,4.17,30741,B5,G6350,S,64531516,38186,34.9526849,-85.2812966,34.9526849,-85.2812966,111,13,13047,Catoosa,Catoosa County,63942,Northwest Georgia,103974,162.4589996,CATOOSA
660,30741,13,295,13295,18418,8561,47021370,47015757,29290,13551,64570043,64531856,68756,30100,1157789773,1156117093,62.88,63.18,72.82,72.86,26.79,28.44,4.06,4.07,30741,B5,G6350,S,64531516,38186,34.9526849,-85.2812966,34.9526849,-85.2812966,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
661,30742,13,47,13047,7453,3414,8649038,8649038,7460,3424,8675876,8675876,63942,26606,420770563,419990951,99.91,99.71,99.69,99.69,11.66,12.83,2.06,2.06,30742,B5,G6350,S,8676068,0,34.9505837,-85.243239,34.9505837,-85.243239,111,13,13047,Catoosa,Catoosa County,63942,Northwest Georgia,103974,162.4589996,CATOOSA
662,30742,13,295,13295,7,10,26838,26838,7460,3424,8675876,8675876,68756,30100,1157789773,1156117093,0.09,0.29,0.31,0.31,0.01,0.03,0,0,30742,B5,G6350,S,8676068,0,34.9505837,-85.243239,34.9505837,-85.243239,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
663,30746,13,129,13129,1223,493,43238702,43238702,1223,493,43238702,43238702,55186,22278,927326521,921538864,100,100,100,100,2.22,2.21,4.66,4.69,30746,B5,G6350,S,43238698,0,34.577083,-85.0272731,34.577083,-85.0272731,156,13,13129,Gordon,Gordon County,55186,Northwest Georgia,229125,358.0079956,GORDON
664,30747,13,55,13055,16629,6766,437958804,437532578,16859,6880,474615758,474059893,26015,10977,812112574,811541767,98.64,98.34,92.28,92.29,63.92,61.64,53.93,53.91,30747,B5,G6350,S,474037766,555863,34.5025975,-85.3027906,34.5025975,-85.3027906,79,13,13055,Chattooga,Chattooga County,26015,Northwest Georgia,200695,313.5859985,CHATTOOGA
665,30747,13,295,13295,230,114,36656954,36527315,16859,6880,474615758,474059893,68756,30100,1157789773,1156117093,1.36,1.66,7.72,7.71,0.33,0.38,3.17,3.16,30747,B5,G6350,S,474037766,555863,34.5025975,-85.3027906,34.5025975,-85.3027906,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
666,30750,13,83,13083,2028,550,15840572,15840572,4125,1421,34172682,34172682,16633,7305,451072880,450609395,49.16,38.71,46.35,46.35,12.19,7.53,3.51,3.52,30750,B5,G6350,S,34172685,0,34.9414143,-85.3882268,34.9414143,-85.3882268,22,13,13083,Dade,Dade County,16633,Northwest Georgia,111481,174.1889954,DADE
667,30750,13,295,13295,2097,871,18332110,18332110,4125,1421,34172682,34172682,68756,30100,1157789773,1156117093,50.84,61.29,53.65,53.65,3.05,2.89,1.58,1.59,30750,B5,G6350,S,34172685,0,34.9414143,-85.3882268,34.9414143,-85.3882268,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
668,30751,13,213,13213,91,41,1471359,1471359,91,41,1471359,1471359,39628,15979,897851721,892163642,100,100,100,100,0.23,0.26,0.16,0.16,30751,B5,G6350,S,1472232,0,34.9845035,-84.7326903,34.9845035,-84.7326903,23,13,13213,Murray,Murray County,39628,Northwest Georgia,221860,346.6570129,MURRAY
669,30752,13,83,13083,9800,4365,202008347,201978217,9800,4365,202008347,201978217,16633,7305,451072880,450609395,100,100,100,100,58.92,59.75,44.78,44.82,30752,B5,G6350,S,201976091,30130,34.9149815,-85.5379614,34.9149815,-85.5379614,22,13,13083,Dade,Dade County,16633,Northwest Georgia,111481,174.1889954,DADE
670,30753,13,55,13055,5363,2277,61897907,61866216,6697,2827,106109700,106078009,26015,10977,812112574,811541767,80.08,80.54,58.33,58.32,20.62,20.74,7.62,7.62,30753,B5,G6350,S,106077987,31691,34.5822799,-85.2858004,34.5822799,-85.2858004,79,13,13055,Chattooga,Chattooga County,26015,Northwest Georgia,200695,313.5859985,CHATTOOGA
671,30753,13,295,13295,1334,550,44211793,44211793,6697,2827,106109700,106078009,68756,30100,1157789773,1156117093,19.92,19.46,41.67,41.68,1.94,1.83,3.82,3.82,30753,B5,G6350,S,106077987,31691,34.5822799,-85.2858004,34.5822799,-85.2858004,28,13,13295,Walker,Walker County,68756,Northwest Georgia,286115,447.0539856,WALKER
672,30755,13,47,13047,3635,1503,43552163,43511956,9590,3950,92371539,92127326,63942,26606,420770563,419990951,37.9,38.05,47.15,47.23,5.68,5.65,10.35,10.36,30755,B5,G6350,S,92118848,252669,34.8680297,-85.0427502,34.8680297,-85.0427502,111,13,13047,Catoosa,Catoosa County,63942,Northwest Georgia,103974,162.4589996,CATOOSA
673,30755,13,313,13313,5955,2447,48819376,48615370,9590,3950,92371539,92127326,102599,39899,753827297,752297142,62.1,61.95,52.85,52.77,5.8,6.13,6.48,6.46,30755,B5,G6350,S,92118848,252669,34.8680297,-85.0427502,34.8680297,-85.0427502,158,13,13313,Whitfield,Whitfield County,102599,Northwest Georgia,186262,291.0339966,WHITFIELD
674,30756,13,313,13313,74,33,350204,350204,74,33,350204,350204,102599,39899,753827297,752297142,100,100,100,100,0.07,0.08,0.05,0.05,30756,B5,G6350,S,350203,0,34.8976499,-84.977052,34.8976499,-84.977052,158,13,13313,Whitfield,Whitfield County,102599,Northwest Georgia,186262,291.0339966,WHITFIELD
675,30757,13,83,13083,1787,846,44486075,44316522,1787,846,44486075,44316522,16633,7305,451072880,450609395,100,100,100,100,10.74,11.58,9.86,9.83,30757,B5,G6350,S,44318636,169553,34.9358011,-85.4415157,34.9358011,-85.4415157,22,13,13083,Dade,Dade County,16633,Northwest Georgia,111481,174.1889954,DADE
