zip,latitude,longitude,StateAbbrev,County,PropertyCrime,ViolentCrime
64651,39.766804,-93.185672,MO,Linn,41,5
64652,40.021508,-93.418192,MO,Linn,41,5
64653,39.897256,-93.212092,MO,Linn,41,5
64658,39.662965,-92.917299,MO,Linn,41,5
64659,39.784733,-93.298316,MO,Linn,41,5
64674,39.962633,-93.137733,MO,Linn,41,5
64681,39.64551,-93.230492,MO,Linn,41,5
64688,39.817132,-93.37506,MO,Linn,41,5
65261,39.475211,-92.933433,MO,Linn,41,5
65281,39.471908,-92.801613,MO,Linn,41,5
64601,39.805381,-93.579097,MO,Livingston,36,1
64624,39.562364,-93.784471,MO,Livingston,36,1
64625,39.744043,-93.802883,MO,Livingston,36,1
64635,39.95278,-93.433845,MO,Livingston,36,1
64638,39.617643,-93.620136,MO,Livingston,36,1
64643,39.613045,-93.369158,MO,Livingston,36,1
64648,39.989058,-93.802748,MO,Livingston,36,1
64656,39.67691,-93.692789,MO,Livingston,36,1
64664,39.749714,-93.651291,MO,Livingston,36,1
64683,40.078432,-93.60105,MO,Livingston,36,1
64686,39.748701,-93.623824,MO,Livingston,36,1
64688,39.817132,-93.37506,MO,Livingston,36,1
64831,36.659128,-94.456762,MO,McDonald,298,80
64843,36.733896,-94.443926,MO,McDonald,298,80
64847,36.593982,-94.440999,MO,McDonald,298,80
64850,36.860533,-94.401675,MO,McDonald,298,80
64854,36.545988,-94.455884,MO,McDonald,298,80
64856,36.566361,-94.269199,MO,McDonald,298,80
64861,36.695352,-94.154072,MO,McDonald,298,80
64863,36.559367,-94.58334,MO,McDonald,298,80
64865,36.842651,-94.581313,MO,McDonald,298,80
64867,36.724466,-94.23472,MO,McDonald,298,80
65647,36.69296,-94.007064,MO,McDonald,298,80
65730,36.623694,-94.177289,MO,McDonald,298,80
65745,36.530708,-93.970641,MO,McDonald,298,80
65772,36.59795,-94.024935,MO,McDonald,298,80
63431,39.740221,-92.31396,MO,Macon,92,12
63437,39.728217,-92.220654,MO,Macon,92,12
63451,39.903783,-92.205892,MO,Macon,92,12
63530,39.90762,-92.455054,MO,Macon,92,12
63532,39.760888,-92.572883,MO,Macon,92,12
63534,39.737309,-92.648407,MO,Macon,92,12
63538,39.953937,-92.679871,MO,Macon,92,12
63539,39.927455,-92.751567,MO,Macon,92,12
63549,40.018471,-92.48626,MO,Macon,92,12
63552,39.763163,-92.43653,MO,Macon,92,12
63557,39.970985,-92.878772,MO,Macon,92,12
63558,39.748773,-92.751379,MO,Macon,92,12
64631,39.82425,-92.866091,MO,Macon,92,12
64658,39.662965,-92.917299,MO,Macon,92,12
65247,39.635081,-92.470867,MO,Macon,92,12
65260,39.580629,-92.385861,MO,Macon,92,12
63620,37.38173,-90.651947,MO,Madison,61,11
63621,37.478367,-90.61024,MO,Madison,61,11
63636,37.293641,-90.575534,MO,Madison,61,11
63640,37.754674,-90.380562,MO,Madison,61,11
63645,37.536749,-90.338784,MO,Madison,61,11
63650,37.623434,-90.609393,MO,Madison,61,11
63655,37.388946,-90.187025,MO,Madison,61,11
65001,38.29023,-92.010272,MO,Maries,53,12
65013,38.283045,-91.767829,MO,Maries,53,12
65014,38.316176,-91.631137,MO,Maries,53,12
65058,38.24957,-92.127898,MO,Maries,53,12
65401,37.89925,-91.768538,MO,Maries,53,12
65443,38.131713,-92.094612,MO,Maries,53,12
65459,38.02972,-92.096732,MO,Maries,53,12
65559,38.024924,-91.610018,MO,Maries,53,12
65580,38.116506,-91.789901,MO,Maries,53,12
65582,38.204152,-91.926434,MO,Maries,53,12
63401,39.690673,-91.456616,MO,Marion,157,8
63438,39.968514,-91.687967,MO,Marion,157,8
63439,39.801934,-91.860563,MO,Marion,157,8
63440,39.987475,-91.758834,MO,Marion,157,8
63443,39.66852,-91.882487,MO,Marion,157,8
63454,39.922981,-91.650377,MO,Marion,157,8
63456,39.65647,-91.728331,MO,Marion,157,8
63461,39.790606,-91.569962,MO,Marion,157,8
63463,39.851433,-91.780946,MO,Marion,157,8
63471,39.907583,-91.483476,MO,Marion,157,8
64632,40.468986,-93.766788,MO,Mercer,12,3
64645,40.30007,-93.32232,MO,Mercer,12,3
64661,40.536056,-93.517477,MO,Mercer,12,3
64667,40.385743,-93.331269,MO,Mercer,12,3
64672,40.538926,-93.249737,MO,Mercer,12,3
64673,40.374309,-93.586901,MO,Mercer,12,3
64679,40.23723,-93.580806,MO,Mercer,12,3
65017,38.092307,-92.494503,MO,Miller,198,28
65026,38.324361,-92.564791,MO,Miller,198,28
65032,38.346516,-92.378407,MO,Miller,198,28
65040,38.34824,-92.284439,MO,Miller,198,28
65047,38.150894,-92.578446,MO,Miller,198,28
65049,38.199958,-92.67452,MO,Miller,198,28
65058,38.24957,-92.127898,MO,Miller,198,28
65064,38.402845,-92.471423,MO,Miller,198,28
65065,38.134934,-92.662853,MO,Miller,198,28
65072,38.266773,-92.72935,MO,Miller,198,28
65074,38.484301,-92.468144,MO,Miller,198,28
65075,38.237326,-92.250624,MO,Miller,198,28
65079,38.149671,-92.749845,MO,Miller,198,28
65082,38.219313,-92.421422,MO,Miller,198,28
65083,38.140896,-92.446459,MO,Miller,198,28
65452,37.967139,-92.266342,MO,Miller,198,28
65459,38.02972,-92.096732,MO,Miller,198,28
65486,38.108287,-92.328061,MO,Miller,198,28
65591,37.937092,-92.683353,MO,Miller,198,28
63801,36.904912,-89.618414,MO,Mississippi,39,7
63820,36.824262,-89.325574,MO,Mississippi,39,7
63823,36.895007,-89.4604,MO,Mississippi,39,7
63834,36.914293,-89.274233,MO,Mississippi,39,7
63845,36.712199,-89.325952,MO,Mississippi,39,7
63882,36.91499,-89.222879,MO,Mississippi,39,7
65011,38.388782,-92.711775,MO,Moniteau,31,2
65018,38.620046,-92.563126,MO,Moniteau,31,2
65023,38.653901,-92.396296,MO,Moniteau,31,2
65025,38.675948,-92.69002,MO,Moniteau,31,2
65026,38.324361,-92.564791,MO,Moniteau,31,2
65034,38.55956,-92.818205,MO,Moniteau,31,2
65046,38.786494,-92.488423,MO,Moniteau,31,2
65050,38.547442,-92.688464,MO,Moniteau,31,2
65064,38.402845,-92.471423,MO,Moniteau,31,2
65068,38.825749,-92.614762,MO,Moniteau,31,2
65074,38.484301,-92.468144,MO,Moniteau,31,2
65081,38.644434,-92.782268,MO,Moniteau,31,2
65084,38.434073,-92.856392,MO,Moniteau,31,2
65287,38.886303,-92.530138,MO,Moniteau,31,2
63437,39.728217,-92.220654,MO,Monroe,45,28
63443,39.66852,-91.882487,MO,Monroe,45,28
63456,39.65647,-91.728331,MO,Monroe,45,28
63462,39.419207,-91.70113,MO,Monroe,45,28
63468,39.684064,-92.014629,MO,Monroe,45,28
65240,39.220639,-92.12556,MO,Monroe,45,28
65243,39.268429,-92.354421,MO,Monroe,45,28
65258,39.520236,-92.135201,MO,Monroe,45,28
65260,39.580629,-92.385861,MO,Monroe,45,28
65263,39.459909,-92.218713,MO,Monroe,45,28
65265,39.203373,-91.885371,MO,Monroe,45,28
65270,39.413639,-92.39495,MO,Monroe,45,28
65275,39.453066,-91.994965,MO,Monroe,45,28
65282,39.387868,-91.822951,MO,Monroe,45,28
65283,39.509271,-91.827525,MO,Monroe,45,28
63333,39.033743,-91.309018,MO,Montgomery,65,1
63350,38.901096,-91.361708,MO,Montgomery,65,1
63351,38.862373,-91.312739,MO,Montgomery,65,1
63359,39.151211,-91.356191,MO,Montgomery,65,1
63361,38.965146,-91.552972,MO,Montgomery,65,1
63363,38.883906,-91.454906,MO,Montgomery,65,1
63381,38.986402,-91.253305,MO,Montgomery,65,1
63384,39.092528,-91.553592,MO,Montgomery,65,1
65041,38.63302,-91.489758,MO,Montgomery,65,1
65069,38.753012,-91.589785,MO,Montgomery,65,1
65264,39.088314,-91.68564,MO,Montgomery,65,1
65011,38.388782,-92.711775,MO,Morgan,131,45
65026,38.324361,-92.564791,MO,Morgan,131,45
65034,38.55956,-92.818205,MO,Morgan,131,45
65037,38.243419,-92.849146,MO,Morgan,131,45
65072,38.266773,-92.72935,MO,Morgan,131,45
65074,38.484301,-92.468144,MO,Morgan,131,45
65078,38.389049,-93.024237,MO,Morgan,131,45
65079,38.149671,-92.749845,MO,Morgan,131,45
65081,38.644434,-92.782268,MO,Morgan,131,45
65084,38.434073,-92.856392,MO,Morgan,131,45
65325,38.439546,-93.188788,MO,Morgan,131,45
65329,38.621038,-92.966701,MO,Morgan,131,45
65345,38.537892,-93.126897,MO,Morgan,131,45
65348,38.717269,-92.971107,MO,Morgan,131,45
65350,38.64597,-93.090672,MO,Morgan,131,45
65354,38.65576,-92.873514,MO,Morgan,131,45
64801,37.106902,-94.497647,MO,Newton,668,111
64804,37.021691,-94.510899,MO,Newton,668,111
64840,37.01657,-94.336063,MO,Newton,668,111
64842,36.789007,-94.105994,MO,Newton,668,111
64843,36.733896,-94.443926,MO,Newton,668,111
64844,36.916226,-94.238563,MO,Newton,668,111
64850,36.860533,-94.401675,MO,Newton,668,111
64858,36.900862,-94.530534,MO,Newton,668,111
64861,36.695352,-94.154072,MO,Newton,668,111
64862,37.100665,-94.119523,MO,Newton,668,111
64865,36.842651,-94.581313,MO,Newton,668,111
64866,36.869577,-94.156423,MO,Newton,668,111
64867,36.724466,-94.23472,MO,Newton,668,111
64873,37.013395,-94.045714,MO,Newton,668,111
65723,36.958625,-94.04032,MO,Newton,668,111
65734,36.795214,-93.941817,MO,Newton,668,111
64423,40.192871,-94.851656,MO,Nodaway,64,3
64427,40.111362,-94.833155,MO,Nodaway,64,3
64428,40.43661,-95.093894,MO,Nodaway,64,3
64431,40.528193,-94.996257,MO,Nodaway,64,3
64432,40.263586,-94.668567,MO,Nodaway,64,3
64433,40.238844,-94.680901,MO,Nodaway,64,3
64434,40.261855,-94.733499,MO,Nodaway,64,3
64445,40.540243,-95.149108,MO,Nodaway,64,3
64455,40.180658,-95.005056,MO,Nodaway,64,3
64457,40.162713,-94.682355,MO,Nodaway,64,3
64461,40.514354,-94.807278,MO,Nodaway,64,3
64468,40.343552,-94.881028,MO,Nodaway,64,3
64475,40.435341,-94.623548,MO,Nodaway,64,3
64476,40.452961,-94.830608,MO,Nodaway,64,3
64479,40.333986,-94.647004,MO,Nodaway,64,3
64486,40.53036,-94.624397,MO,Nodaway,64,3
64487,40.300935,-95.095911,MO,Nodaway,64,3
64489,40.234191,-94.548227,MO,Nodaway,64,3
65606,36.697248,-91.359401,MO,Oregon,84,33
65690,36.58909,-91.279346,MO,Oregon,84,33
65692,36.627591,-91.631413,MO,Oregon,84,33
65778,36.530448,-91.271025,MO,Oregon,84,33
65791,36.579155,-91.49723,MO,Oregon,84,33
65001,38.29023,-92.010272,MO,Osage,75,2
65013,38.283045,-91.767829,MO,Osage,75,2
65014,38.316176,-91.631137,MO,Osage,75,2
65016,38.56113,-91.935726,MO,Osage,75,2
65024,38.619249,-91.756356,MO,Osage,75,2
65035,38.363815,-91.946963,MO,Osage,75,2
65048,38.37312,-92.040605,MO,Osage,75,2
65051,38.469165,-91.797166,MO,Osage,75,2
65054,38.483962,-91.946925,MO,Osage,75,2
65058,38.24957,-92.127898,MO,Osage,75,2
65061,38.599503,-91.63551,MO,Osage,75,2
65062,38.50121,-91.659734,MO,Osage,75,2
65076,38.379486,-92.194056,MO,Osage,75,2
65085,38.405742,-92.083782,MO,Osage,75,2
65101,38.49743,-92.133196,MO,Osage,75,2
65582,38.204152,-91.926434,MO,Osage,75,2
65608,36.898668,-92.677707,MO,Ozark,81,18
65609,36.542285,-92.15154,MO,Ozark,81,18
65618,36.733049,-92.359584,MO,Ozark,81,18
65626,36.594943,-92.130859,MO,Ozark,81,18
65637,36.756411,-92.180227,MO,Ozark,81,18
65638,36.833134,-92.330273,MO,Ozark,81,18
65655,36.595898,-92.425548,MO,Ozark,81,18
65676,36.57217,-92.61594,MO,Ozark,81,18
65715,36.731375,-92.574001,MO,Ozark,81,18
65729,36.51396,-92.592739,MO,Ozark,81,18
65733,36.527116,-92.849419,MO,Ozark,81,18
65755,36.829114,-92.623004,MO,Ozark,81,18
65760,36.624535,-92.292233,MO,Ozark,81,18
65761,36.576449,-92.724984,MO,Ozark,81,18
65762,36.684886,-92.651285,MO,Ozark,81,18
65766,36.536052,-92.268646,MO,Ozark,81,18
65773,36.762508,-92.501811,MO,Ozark,81,18
65784,36.679888,-92.313911,MO,Ozark,81,18
65790,36.702937,-92.109573,MO,Ozark,81,18
63826,36.170361,-89.841735,MO,Pemiscot,99,25
63827,36.256012,-89.887342,MO,Pemiscot,99,25
63830,36.13535,-89.690139,MO,Pemiscot,99,25
63839,36.044736,-89.813578,MO,Pemiscot,99,25
63849,36.138609,-89.978779,MO,Pemiscot,99,25
63851,36.259153,-89.717229,MO,Pemiscot,99,25
63852,36.367334,-90.015154,MO,Pemiscot,99,25
63853,36.06474,-89.870321,MO,Pemiscot,99,25
63855,36.069107,-90.056809,MO,Pemiscot,99,25
63857,36.224266,-90.04576,MO,Pemiscot,99,25
63873,36.422861,-89.67046,MO,Pemiscot,99,25
63877,36.075721,-89.858336,MO,Pemiscot,99,25
63879,36.359516,-89.812721,MO,Pemiscot,99,25
63645,37.536749,-90.338784,MO,Perry,70,14
63673,37.841831,-89.991058,MO,Perry,70,14
63732,37.594135,-89.57593,MO,Perry,70,14
63746,37.707841,-89.694828,MO,Perry,70,14
63748,37.668926,-89.626315,MO,Perry,70,14
63770,37.597515,-89.703017,MO,Perry,70,14
63775,37.711303,-89.877458,MO,Perry,70,14
63781,37.538453,-89.928357,MO,Perry,70,14
63783,37.607268,-89.679848,MO,Perry,70,14
64020,38.967425,-93.599784,MO,Pettis,250,27
65078,38.389049,-93.024237,MO,Pettis,250,27
65301,38.69822,-93.226582,MO,Pettis,250,27
65325,38.439546,-93.188788,MO,Pettis,250,27
65332,38.624306,-93.414676,MO,Pettis,250,27
65333,38.900768,-93.319941,MO,Pettis,250,27
65334,38.84531,-93.226858,MO,Pettis,250,27
65335,38.504713,-93.342103,MO,Pettis,250,27
65336,38.792708,-93.575353,MO,Pettis,250,27
65337,38.794493,-93.431379,MO,Pettis,250,27
65340,39.088508,-93.175937,MO,Pettis,250,27
65345,38.537892,-93.126897,MO,Pettis,250,27
65347,38.991202,-93.039979,MO,Pettis,250,27
65348,38.717269,-92.971107,MO,Pettis,250,27
65350,38.64597,-93.090672,MO,Pettis,250,27
65351,38.994519,-93.381385,MO,Pettis,250,27
65360,38.516411,-93.517553,MO,Pettis,250,27
65401,37.89925,-91.768538,MO,Phelps,215,33
65436,37.623801,-91.96361,MO,Phelps,215,33
65449,37.852033,-91.494674,MO,Phelps,215,33
65453,38.106493,-91.439811,MO,Phelps,215,33
65459,38.02972,-92.096732,MO,Phelps,215,33
65461,37.675357,-92.042482,MO,Phelps,215,33
65462,37.683375,-91.848757,MO,Phelps,215,33
65529,37.922028,-91.991962,MO,Phelps,215,33
65542,37.495709,-91.883745,MO,Phelps,215,33
65550,37.823651,-91.955501,MO,Phelps,215,33
65559,38.024924,-91.610018,MO,Phelps,215,33
65560,37.59661,-91.503867,MO,Phelps,215,33
63330,39.271336,-90.80427,MO,Pike,58,9
63334,39.297583,-91.188309,MO,Pike,58,9
63336,39.331804,-90.934034,MO,Pike,58,9
63339,39.344378,-91.371349,MO,Pike,58,9
63343,39.154813,-90.828184,MO,Pike,58,9
63344,39.235029,-91.003684,MO,Pike,58,9
63353,39.454038,-91.113041,MO,Pike,58,9
63359,39.151211,-91.356191,MO,Pike,58,9
63382,39.305387,-91.495927,MO,Pike,58,9
63433,39.531222,-91.129374,MO,Pike,58,9
63441,39.480325,-91.312032,MO,Pike,58,9
63459,39.579374,-91.369252,MO,Pike,58,9
64018,39.454719,-94.721261,MO,Platte,277,44
64079,39.359017,-94.793273,MO,Platte,277,44
64089,39.393886,-94.5609,MO,Platte,277,44
64092,39.217578,-94.811119,MO,Platte,277,44
64098,39.468076,-94.891475,MO,Platte,277,44
64118,39.212864,-94.573951,MO,Platte,277,44
64133,39.013884,-94.45772,MO,Platte,277,44
64150,39.172175,-94.632499,MO,Platte,277,44
64151,39.215355,-94.630084,MO,Platte,277,44
64152,39.219074,-94.724733,MO,Platte,277,44
64153,39.274581,-94.726643,MO,Platte,277,44
64154,39.279265,-94.637168,MO,Platte,277,44
64155,39.273087,-94.579652,MO,Platte,277,44
64163,39.344563,-94.688192,MO,Platte,277,44
64164,39.329423,-94.627074,MO,Platte,277,44
64439,39.524413,-94.753373,MO,Platte,277,44
64440,39.577197,-94.925388,MO,Platte,277,44
64444,39.485425,-94.648031,MO,Platte,277,44
64484,39.5612,-95.017149,MO,Platte,277,44
64492,39.470667,-94.532644,MO,Platte,277,44
65601,37.539863,-93.588003,MO,Polk,282,43
65613,37.636902,-93.396427,MO,Polk,282,43
65617,37.437614,-93.334662,MO,Polk,282,43
65622,37.633024,-93.103604,MO,Polk,282,43
65640,37.698467,-93.566848,MO,Polk,282,43
65648,37.408778,-93.166512,MO,Polk,282,43
65649,37.617274,-93.623215,MO,Polk,282,43
65650,37.813994,-93.441928,MO,Polk,282,43
65663,37.621696,-93.247381,MO,Polk,282,43
65674,37.785786,-93.607277,MO,Polk,282,43
65685,37.751809,-93.16725,MO,Polk,282,43
65710,37.485556,-93.421088,MO,Polk,282,43
65724,37.845618,-93.312279,MO,Polk,282,43
65725,37.433355,-93.288172,MO,Polk,282,43
65727,37.755095,-93.294846,MO,Polk,282,43
65767,37.852251,-93.155937,MO,Polk,282,43
65770,37.422627,-93.548226,MO,Polk,282,43
65781,37.35554,-93.417572,MO,Polk,282,43
65452,37.967139,-92.266342,MO,Pulaski,281,87
65457,37.80791,-92.057591,MO,Pulaski,281,87
65459,38.02972,-92.096732,MO,Pulaski,281,87
65461,37.675357,-92.042482,MO,Pulaski,281,87
65473,37.706433,-92.154489,MO,Pulaski,281,87
65534,37.690279,-92.28428,MO,Pulaski,281,87
65550,37.823651,-91.955501,MO,Pulaski,281,87
65552,37.534694,-92.165645,MO,Pulaski,281,87
65556,37.836155,-92.408884,MO,Pulaski,281,87
65583,37.82843,-92.257625,MO,Pulaski,281,87
65584,37.828894,-92.131217,MO,Pulaski,281,87
63352,39.247787,-91.658947,MO,Ralls,77,9
63382,39.305387,-91.495927,MO,Ralls,77,9
63401,39.690673,-91.456616,MO,Ralls,77,9
63436,39.505732,-91.55251,MO,Ralls,77,9
63441,39.480325,-91.312032,MO,Ralls,77,9
63456,39.65647,-91.728331,MO,Ralls,77,9
63459,39.579374,-91.369252,MO,Ralls,77,9
63461,39.790606,-91.569962,MO,Ralls,77,9
63462,39.419207,-91.70113,MO,Ralls,77,9
63467,39.648597,-91.270667,MO,Ralls,77,9
63534,39.737309,-92.648407,MO,Randolph,68,14
65230,39.290548,-92.702593,MO,Randolph,68,14
65239,39.53352,-92.432043,MO,Randolph,68,14
65243,39.268429,-92.354421,MO,Randolph,68,14
65244,39.4848,-92.659485,MO,Randolph,68,14
65247,39.635081,-92.470867,MO,Randolph,68,14
65257,39.287086,-92.533811,MO,Randolph,68,14
65259,39.475322,-92.563651,MO,Randolph,68,14
65260,39.580629,-92.385861,MO,Randolph,68,14
65263,39.459909,-92.218713,MO,Randolph,68,14
65270,39.413639,-92.39495,MO,Randolph,68,14
65278,39.341583,-92.410624,MO,Randolph,68,14
65281,39.471908,-92.801613,MO,Randolph,68,14
64017,39.19562,-94.024205,MO,Ray,116,76
64024,39.327214,-94.227268,MO,Ray,116,76
64035,39.290513,-93.812219,MO,Ray,116,76
64036,39.193758,-93.936807,MO,Ray,116,76
64062,39.455731,-94.163205,MO,Ray,116,76
64077,39.224578,-94.139126,MO,Ray,116,76
64084,39.385681,-94.069434,MO,Ray,116,76
64085,39.334841,-93.945283,MO,Ray,116,76
64624,39.562364,-93.784471,MO,Ray,116,76
64637,39.558084,-93.915094,MO,Ray,116,76
64668,39.355068,-93.704415,MO,Ray,116,76
64671,39.531881,-94.050775,MO,Ray,116,76
63620,37.38173,-90.651947,MO,Reynolds,47,7
63625,37.55488,-90.971748,MO,Reynolds,47,7
63629,37.408644,-91.236844,MO,Reynolds,47,7
63633,37.442584,-91.020136,MO,Reynolds,47,7
63638,37.214858,-91.019115,MO,Reynolds,47,7
63650,37.623434,-90.609393,MO,Reynolds,47,7
63654,37.487151,-90.857524,MO,Reynolds,47,7
63665,37.29295,-90.843941,MO,Reynolds,47,7
63666,37.400601,-91.057845,MO,Reynolds,47,7
63957,37.12298,-90.648266,MO,Reynolds,47,7
63965,36.965172,-91.0213,MO,Reynolds,47,7
63935,36.675213,-90.92147,MO,Ripley,116,32
63939,36.651164,-90.673885,MO,Ripley,116,32
63942,36.554015,-91.074164,MO,Ripley,116,32
63953,36.587245,-90.637706,MO,Ripley,116,32
63955,36.603559,-90.680881,MO,Ripley,116,32
63028,38.137919,-90.392182,MO,"Ste. Genevieve",86,19
63036,37.982009,-90.367457,MO,"Ste. Genevieve",86,19
63627,38.052858,-90.267404,MO,"Ste. Genevieve",86,19
63628,37.945792,-90.524633,MO,"Ste. Genevieve",86,19
63640,37.754674,-90.380562,MO,"Ste. Genevieve",86,19
63645,37.536749,-90.338784,MO,"Ste. Genevieve",86,19
63670,37.885845,-90.161531,MO,"Ste. Genevieve",86,19
63673,37.841831,-89.991058,MO,"Ste. Genevieve",86,19
64020,38.967425,-93.599784,MO,Saline,56,8
64096,39.208822,-93.552504,MO,Saline,56,8
65320,39.07,-92.947247,MO,Saline,56,8
65321,39.085717,-93.468251,MO,Saline,56,8
65322,38.982087,-92.951995,MO,Saline,56,8
65327,38.973973,-93.495313,MO,Saline,56,8
65330,39.217726,-92.952862,MO,Saline,56,8
65333,38.900768,-93.319941,MO,Saline,56,8
65339,39.195918,-93.374737,MO,Saline,56,8
65340,39.088508,-93.175937,MO,Saline,56,8
65344,39.313791,-93.192269,MO,Saline,56,8
65347,38.991202,-93.039979,MO,Saline,56,8
65349,39.230471,-93.045452,MO,Saline,56,8
65351,38.994519,-93.381385,MO,Saline,56,8
63535,40.559957,-92.664954,MO,Schuyler,32,3
63536,40.485291,-92.355927,MO,Schuyler,32,3
63541,40.50417,-92.627042,MO,Schuyler,32,3
63546,40.337736,-92.510989,MO,Schuyler,32,3
63548,40.536364,-92.489163,MO,Schuyler,32,3
63561,40.419561,-92.540863,MO,Schuyler,32,3
63432,40.497239,-91.993928,MO,Scotland,25,3
63543,40.35242,-92.014125,MO,Scotland,25,3
63555,40.486404,-92.193179,MO,Scotland,25,3
63563,40.304552,-92.065941,MO,Scotland,25,3
65438,36.931336,-91.501101,MO,Shannon,32,13
65466,37.205459,-91.348402,MO,Shannon,32,13
65479,37.342026,-91.636139,MO,Shannon,32,13
65548,37.012976,-91.712643,MO,Shannon,32,13
65560,37.59661,-91.503867,MO,Shannon,32,13
65571,37.186248,-91.62303,MO,Shannon,32,13
65588,36.981931,-91.272901,MO,Shannon,32,13
63434,39.909786,-91.947237,MO,Shelby,18,0
63437,39.728217,-92.220654,MO,Shelby,18,0
63439,39.801934,-91.860563,MO,Shelby,18,0
63440,39.987475,-91.758834,MO,Shelby,18,0
63443,39.66852,-91.882487,MO,Shelby,18,0
63450,39.668909,-92.15026,MO,Shelby,18,0
63451,39.903783,-92.205892,MO,Shelby,18,0
63468,39.684064,-92.014629,MO,Shelby,18,0
63469,39.825851,-92.041218,MO,Shelby,18,0
63730,37.098288,-89.917161,MO,Stoddard,124,17
63735,36.977711,-89.775684,MO,Stoddard,124,17
63738,37.08984,-89.95723,MO,Stoddard,124,17
63771,37.071612,-89.703733,MO,Stoddard,124,17
63801,36.904912,-89.618414,MO,Stoddard,124,17
63822,36.665946,-89.998831,MO,Stoddard,124,17
63825,36.93141,-89.945758,MO,Stoddard,124,17
63833,36.650344,-89.730765,MO,Stoddard,124,17
63841,36.771316,-89.984451,MO,Stoddard,124,17
63846,36.826259,-89.799347,MO,Stoddard,124,17
63870,36.621139,-89.857202,MO,Stoddard,124,17
63936,36.808925,-90.129028,MO,Stoddard,124,17
63960,36.95694,-90.131465,MO,Stoddard,124,17
65605,36.779853,-93.740784,MO,Stone,239,78
65610,37.030759,-93.530942,MO,Stone,239,78
65611,36.549827,-93.372121,MO,Stone,239,78
65616,36.669373,-93.248879,MO,Stone,239,78
65624,36.73043,-93.567384,MO,Stone,239,78
65631,37.000699,-93.423999,MO,Stone,239,78
65633,36.894781,-93.534748,MO,Stone,239,78
65656,36.793766,-93.46783,MO,Stone,239,78
