address,city,id,name,state,type,lat,lon,zip,first_appearance,final_appearance,block_fips,tract_fips
"126 Muskingum Ave., Suite E",Zanesville,1807,Weasel Boy Brewing,OH,Brewery,-82.01004,39.936552,43701,2008,2015,3.91E+14,39119911400
441 Mechem Dr.,Ruidoso,,Weber's Grill Steakhouse & Micro-Brewery,NM,BrewPub,-105.6752308,33.3394135,88345,2005,2006,3.50E+14,35027960600
151 Roberts St.,Asheville,1986,Wedge Brewing Co.,NC,Brewery,-82.565925,35.585656,28801,2009,2015,3.70E+14,37021000900
North Caratoke Hwy (bt. James Wy & Buster Newbern),Jarvisburg,1357,Weeping Radish Brewery & Bavarian Restaurant,NC,BrewPub,-75.861915,36.17786,27947,2009,2011,3.71E+14,37053110402
525 N Virginia Dare Rd,Manteo,,Weeping Radish Brewery & Bavarian Restaurant,NC,BrewPub,-75.6114116,35.9004554,27954,2005,2008,3.71E+14,37055970400
6810 Caratoke Hwy,Grandy,1357,Weeping Radish Eco Farm & Brewery,NC,BrewPub,-75.870982,36.219132,27939,2012,2015,3.71E+14,37053110402
400 East 1st Street ,Los Angeles,,Weiland Brewery Restaurant ,CA,BrewPub,-118.2391348,34.0491857,90012,2005,2014,6.04E+13,6037206200
505 S. Flower St.,Los Angeles,1567,Weiland Brewery Underground,CA,Brewery,-118.2562,34.0516,90071,2007,2015,6.04E+13,6037207710
332 W. Main St.,Artesia,,Wellhead Restaurant/Brewpub,NM,BrewPub,-104.400913,32.8425269,88210,2005,2015,3.50E+14,35015001000
1455 Service Dr.,Winona,,Wellington's Backwater Brewing Co.,MN,BrewPub,-91.6773853,44.0486648,55987,2005,2011,2.72E+14,27169670300
1429 Service Dr.,Winona,1360,Wellington's Backwater Brewing Co.,MN,BrewPub,-91.675637,44.047111,55987,2012,2015,2.72E+14,27169670300
4065 Sixth St.,Goodview,,Wenonah Brewing Co.,MN,Brewery,-91.6953709,44.0622388,55987,2014,2015,2.72E+14,27169670200
"14903 S. Center St., Unit 107",Plainfield,4163,Werk Force Brewing @ Chicago Brew Werks,IL,Brewery,-88.198271,41.611238,60544,2015,2015,1.72E+14,17197880411
21 W. Mountain St.,Fayetteville,3857,West Mountain Brewing & Tiny Tim's Pizza,AR,BrewPub,-94.159962,36.061925,72701,2013,2015,5.14E+13,5143011300
230 North St.,Bennington,4865,West Mountain Brewing Co.,VT,Brewery,-73.196967,42.8831517,5201,2015,2015,5.00E+14,50003971200
503 Terrace Park Blvd.,West Okoboji,3780,West O Brewing Co.,IA,Brewery,-95.149927,43.344507,51351,2014,2015,1.91E+14,19059451100
4415 Fauntleroy Way SW,Seattle,4528,West Seattle Brewing Co.,WA,Brewery,-122.3779068,47.5642509,98126,2014,2015,5.30E+14,53033009800
501 W. 6th St.,Lexington,3308,West Sixth Brewing Co.,KY,Brewery,-84.492095,38.059182,40508,2013,2015,2.11E+14,21067000200
1291 University Avenue,Morgantown,,West Virginia Brewing Co.,WV,BrewPub,-79.9580337,39.6304798,26505,2005,2015,5.41E+14,54061010102
510 Ridge Rd.,Mount Pleasant,2590,Westbrook Brewing Co.,SC,Brewery,-79.876978,32.846265,29464,2012,2015,4.50E+14,45019004614
2191 High St.,Oroville,2533,Western Pacific Brewing & Dining,CA,BrewPub,-121.551984,39.51279,95965,2010,2015,6.01E+13,6007002800
79 Mainline Dr.,Westfield,3491,Westfield River Brewing Co.,MA,Brewery,-72.731586,42.112588,1085,2013,2015,2.50E+14,25013812600
"7655 W. 108th Ave., Unit 600",Westminster,4730,Westminster Brewing Co.,CO,Brewery,-105.0274811,39.8920403,80021,2014,2015,8.00E+13,8001009409
500 Welt St.,Weston,2496,Weston Brewing Co.& O'Malley's Pub,MO,BrewPub,-94.900107,39.411314,64098,2010,2015,2.92E+14,29165030700
118 W. Pacific Ave.,Westport,3220,Westport Brewing Co.,WA,Brewery,-124.104534,46.890527,98595,2012,2015,5.30E+14,53027001600
236 Schefflers Rd.,Westtown,5981,Westtown Brew Works,NY,Brewery,-74.5337956,41.3133245,10998,2015,2015,3.61E+14,36071011702
10054 Mesa Ridge Court #132,San Diego,3470,Wet 'n Reckless Brewing Co.,CA,Brewery,-117.175133,32.901362,92127,2012,2014,6.07E+13,6073008350
513 A St. NE,Auburn,5095,Wet Head Brewing Co.,WA,Brewery,-122.2290192,47.3126221,98002,2015,2015,5.30E+14,53033030501
905 Line St.,Easton,,Weyerbacher Brewing Co.,PA,Brewery,-75.2257071,40.6732415,18042,2005,2015,4.21E+14,42095014700
1070 Kingstown Rd.,Wakefield,3981,Whaler's Brewing Co.,RI,Brewery,-71.49689,41.451902,2879,2015,2015,4.40E+14,44009051201
801 S. Ann St. ,Baltimore,1541,Wharf Rat / Oliver Breweries,MD,BrewPub,-76.59120103,39.28266161,21231,2006,2012,2.45E+14,24510020300
206 W. Pratt St. ,Baltimore,1542,Wharf Rat / Oliver Breweries,MD,BrewPub,-76.61781964,39.28661159,21201,2006,2015,2.45E+14,24510040100
2234 Main St.,Ferndale,1543,Whatcom Brewery,WA,Brewery,-122.6025727,48.84842304,98248,2005,2006,5.31E+14,53073010501
2030 Main St.,Ferndale,1365,Whatcom Brewing @ the Frank-n-Stein,WA,BrewPub,-122.5912,48.8467,98248,2007,2010,5.31E+14,53073010502
2247 Market St.,Wheeling,5865,Wheeling Brewing Co.,WV,BrewPub,-80.72477,40.059147,26003,2015,2015,5.41E+14,54069002600
36 Bridge St.,Brattleboro,2462,Whetstone Station Restaurant & Brewery,VT,BrewPub,-72.556392,42.851352,5301,2014,2015,5.00E+14,50025968500
650 S. Emens,Darrington,5101,Whiskey Ridge Brewing,WA,Brewery,-121.601814,48.249302,98241,2015,2015,5.31E+14,53061053700
401 Main St.,Woodman,3221,Whistle Stop Restaurant & Brewery,WI,BrewPub,-90.802528,43.089712,53827,2012,2015,5.50E+14,55043960400
"2880 Lee Rd., #B",Prosser,,Whistran Brewing Co.,WA,Brewery,-68.2742594,45.3599496,99350,2005,2008,2.30E+14,23019024500
1427 Wine Country Rd.,Prosser,1366,Whistran Brewing Co.,WA,BrewPub,-119.770659,46.210042,99350,2009,2015,5.30E+14,53005011700
1368 Hooksett Rd.,Hooksett,2469,White Birch Brewing Co.,NH,Brewery,-71.445574,43.064188,3106,2010,2015,3.30E+14,33013003001
2000 Logston Blvd.,Richland,2908,White Bluffs Brewing,WA,Brewery,-119.300559,46.318852,99354,2011,2015,5.30E+14,53005010201
21 White Heat Lane,Newry,1830,White Cap Lodge Brew Haus @ Sunday River Ski Resort,ME,BrewHouse,-70.846946,44.469259,4261,2010,2015,2.30E+14,23017965100
836 N. Russell St. ,Portland,1546,White Eagle Saloon,OR,BrewPub,-122.6749787,45.54070296,97227,2005,2015,4.11E+14,41051002303
5234 36th Ave.,Hudsonville,3246,White Flame Brewing Co.,MI,Brewery,-85.871084,42.86427,49426,2013,2015,2.61E+14,26139021801
9495 Candida St.,San Diego,3137,White Labs,CA,Brewery,-117.121882,32.896206,92126,2013,2015,6.07E+13,6073008360
617 Great Basin Blvd.,Ely,1478,White Pine Brewing Co.,NV,Brewery,-114.8735,39.2516,89301,2007,2015,3.20E+14,32033970200
219 Fish Dr.,Angier,3983,White Rabbit Brewing Co.,NC,Brewery,-78.749313,35.507578,27501,2014,2015,3.71E+14,37085070904
505 W. Commercial St.,Springfield,4581,White River Brewing Co.,MO,Brewery,-93.2954788,37.2296486,65803,2014,2015,2.91E+14,29077000600
218 S. White St.,Wake Forest,3394,White Street Brewing Co.,NC,Brewery,-78.509865,35.977704,27587,2013,2015,3.72E+14,37183054206
506 Highway 12,Rio Vista,1492,White Water Brewing Co.,CA,Brewery,-121.6927,38.1606,94571,2007,2007,6.10E+13,6095253500
824 Diamond St.,Berlin,4634,Whitehorse Brewing,PA,Brewery,-78.9571209,39.9251814,15530,2014,2015,4.21E+14,42111021400
14524 Smokey Point Blvd.,Marysville,4939,Whitewall Brewing Co.,WA,Brewery,-122.1842041,48.1282539,98271,2015,2015,5.31E+14,53061052803
1800 Post Oak Blvd.,Houston,5052,Whole Foods Market Brewing Co.,TX,BrewPub,-95.4613464,29.7477981,77056,2015,2015,4.82E+14,48201431802
8815 W. 13th St.,Wichita,3419,Wichita Brewing Co. & Pizzeria,KS,BrewPub,-97.444706,37.708743,67212,2012,2015,2.02E+14,20173009401
10611 P.R. 1320,Wolfforth,3219,Wicked Beaver Brewing,TX,Brewery,-102.022463,33.498966,79382,2012,2015,4.83E+14,48303010408
91 Biltmore Ave.,Asheville,3494,Wicked Weed Brewing,NC,BrewPub,-82.550786,35.591706,28801,2013,2015,3.70E+14,37021000100
147 Coxe Ave.,Asheville,5083,Wicked Weed Brewing Funkatorium,NC,Brewery,-82.555214,35.589195,28801,2015,2015,3.70E+14,37021000900
11620 Sterling Ave. #C,Riverside,4169,Wicks Brewing Co.,CA,BrewPub,-117.484778,33.895891,93503,2014,2015,6.07E+13,6065041405
929 N. Russell St. ,Portland,1548,Widmer Brewery,OR,BrewPub,-122.6761127,45.54097708,97227,2006,2015,4.11E+14,41051002303
27941 Diaz Rd. #A,Temecula,3611,Wiens Brewing Co.,CA,Brewery,-117.159418,33.50535,92590,2013,2015,6.07E+13,6065051200
2548 W. Forest Lake Lane,Martinsville,2573,Wilbur Brewhause (open by appt only),IN,Brewery,-86.413555,39.44346,46151,2010,2011,1.81E+14,18109510702
"200 N. 1st St., Unit B",Roslyn,5115,Wild Earth Brewing Co.,WA,Brewery,-120.9943132,47.2239228,98941,2015,2015,5.30E+14,53037975100
135 Maple St.,Avondale Estates,4550,Wild Heaven Craft Beers,GA,Brewery,-84.2758865,33.7765045,30030,2014,2015,1.31E+14,13089023000
70 E. 1st St.,Nederland,1853,Wild Mountain Smokehouse & Brewery,CO,BrewPub,-105.509274,39.961763,80466,2008,2015,8.01E+13,8013013702
332 SW 5th St.,Redmond,4948,Wild Ride Brewing Co.,OR,Brewery,-121.1731468,44.2741828,97756,2015,2015,4.10E+14,41017000800
249 N. Redwood Hwy,Cave Junction,,Wild River Brewing & Pizza,OR,BrewPub,-123.6454111,42.1708242,97538,2005,2015,4.10E+14,41033361600
595 NE E St.,Grants Pass,,Wild River Brewing & Pizza,OR,BrewPub,-123.3176716,42.4390232,97526,2005,2015,4.10E+14,41033360500
2684 N. Pacific Hwy,Medford,1931,Wild River Brewing & Pizza,OR,BrewHouse,-122.892365,42.349794,97501,2008,2015,4.10E+14,41029000300
16279 Highway 101 South,Brookings-Harbor,1930,Wild River Pizza,OR,BrewHouse,-124.2348,42.1311,97415,2008,2015,4.10E+14,41015950301
533 NE F St.,Grants Pass,1586,Wild River Pub & Publick House,OR,BrewHouse,-123.322,42.4387,97526,2007,2015,4.10E+14,41033360500
8740 N. Mobley Rd.,Odessa,4889,Wild Rover Brewery,FL,Brewery,-82.5823738,28.1143094,33556,2015,2015,1.21E+14,12057011504
3071 Jefferson Davis Hwy,Stafford,4623,Wild Run Brewing @ Aquia Pines,VA,Brewery,-77.4008636,38.4714622,22554,2015,2015,5.12E+14,51179010207
173 W. Main St.,Springerville,1577,Wild Weede Brewery,AZ,BrewPub,-109.2844041,34.1328667,85938,2006,2009,4.00E+13,4001970501
2773 Rockfish Valley Hwy,Nellysford,2904,Wild Wolf Brewing Co.,VA,Brewery,-78.875451,37.8888424,22958,2011,2015,5.11E+14,51125950300
5460 Conestoga Ct.,Boulder,3640,Wild Woods Brewery,CO,Brewery,-105.227346,40.016372,80301,2013,2015,8.01E+13,8013012203
9565 Crossroads Dr.,Redding,3769,Wildcard Brewing Co.,CA,Brewery,-122.297571,40.565507,96003,2013,2015,6.09E+13,6089010805
20750 High Desert Lane,Bend,1848,Wildfire Brewing Co.,OR,Brewery,-121.28509,44.089455,97701,2008,2015,4.10E+14,41017001100
145 S. Main St.,Victor,1996,Wildlife Brewing & Pizza,ID,BrewPub,-111.111339,43.60048,83455,2008,2015,1.61E+14,16081960100
1104 E. Main St.,Griffith,4735,Wildrose Brewing Co.,IN,BrewPub,-87.4155173,41.522738,46319,2014,2014,1.81E+14,18089040900
4018 US Hwy 93 North,Stevensville,3562,Wildwood Brewing,MT,Brewery,-114.110864,46.531155,59870,2013,2015,3.01E+14,30081000201
"1574 Coburg Road, Box 226",Eugene,1855,Willamette Brewery,OR,Brewery,-123.068378,44.079542,97401,2008,2008,4.10E+14,41039002902
360 4th St.,Clear Lake,,William Kuether Brewing Co.,WI,Brewery,-92.270065,45.251332,54005,2005,2006,5.51E+14,55095961100
2594 Nicholson St.,San Leandro,2225,William's Brewing Co.,CA,Brewery,-122.169578,37.704181,94577,2009,2012,6.00E+13,6001432400
189 Ewell Rd.,Williamsburg,1553,Williamsburg Brewing Co.,VA,Brewery,-76.73249967,37.32077793,23188,2005,2015,5.12E+14,51199051000
967 Main St.,Willimantic,,Willimantic Brewing Co.,CT,BrewPub,-72.2171621,41.7130794,6226,2005,2015,9.02E+13,9015800600
4057 Erie Street ,Willoughby,,Willoughby Brewing Company ,OH,BrewPub,-81.4055793,41.6414824,44094,2005,2015,3.91E+14,39085201400
824 S. Kerr Ave.,Wilmington,5126,Wilmington Brewing Co.,NC,Brewery,-77.8867188,34.2214699,28403,2015,2015,3.71E+14,37129010502
5606 North F 41,Oscoda,,Wiltse's Brewpub & Family Restaurant,MI,BrewPub,-83.3454047,44.4444111,48750,2005,2015,2.61E+14,26069000300
9595 Ranch Road 12,Wimberley,2714,Wimberley Brewing Co. @ Brewster's Pizza,TX,BrewPub,-98.091184,29.940779,78676,2011,2015,4.82E+14,48209010600
110 W. Boscawen St.,Winchester,5223,Winchester Brewing Co.,VA,Brewery,-78.167435,39.184715,22601,2015,2015,5.18E+14,51840000201
509 1/2 Puyallup Ave.,Tacoma,3533,Wingman Brewers,WA,Brewery,-122.427726,47.240834,98421,2013,2015,5.31E+14,53053060200
1809 E. Winter Park Rd.,Orlando,5060,Winter Park Beer Co.,FL,Brewery,-81.3457718,28.5684147,32803,2015,2015,1.21E+14,12095012800
155 Riverside Ave.,Winthrop,,Winthrop Brewing Co.,WA,BrewPub,-120.1865723,48.4781634,98862,2005,2015,5.30E+14,53047970900
1079 American Way,Verona,4450,Wisconsin Brewing Co.,WI,Brewery,-89.512653,42.969681,53593,2014,2015,5.50E+14,55025010702
2783 Broad Ave.,Memphis,4003,WISEACRE Brewing,TN,Brewery,-89.968333,35.147462,38122,2014,2015,4.72E+14,47157002700
2505 W. 2nd Ave. #13,Denver,3190,Wit's End Brewing Co.,CO,Brewery,-105.017118,39.720415,80219,2012,2015,8.03E+13,8031001000
22235 Pontiac Trail,South Lyon,3041,Witch's Hat Brewing Co.,MI,Brewery,-83.6502094,42.4436367,48178,2012,2014,2.61E+14,26125139200
601 S. Lafayette St.,South Lyon,3041,Witch's Hat Brewing Co.,MI,Brewery,-83.65031,42.454629,48178,2015,2015,2.61E+14,26125139400
105 E. Jefferson Ave.,Kirkwood,1571,Wm. D Alandale Brewing Co.,MO,BrewPub,-90.4062,38.5823,63122,2007,2015,2.92E+14,29189218600
200 Willard St.,Wilmington,2073,Wolf Beer Co.,NC,Brewery,-77.945643,34.214868,28401,2011,2014,3.71E+14,37129011300
3505 N. Kerr Rd.,Wilmington,2073,Wolf Beer Co.,NC,Brewery,-77.915177,34.288629,28405,2010,2010,3.71E+14,37129011500
27746 McBean Pkwy,Valencia,,Wolf Creek Brewing Co.,CA,BrewPub,-118.5532939,34.4452196,91354,2005,2011,6.04E+13,6037920109
26787 Agoura Rd.,Calabasas,3252,Wolf Creek Restaurant & Brewing Co.,CA,BrewHouse,-118.707265,34.140001,91302,2012,2014,6.04E+13,6037800329
27746 McBean Pkwy,Santa Clarita,1377,Wolf Creek Restaurant & Brewing Co.,CA,BrewPub,-118.5529322,34.44607241,91354,2012,2015,6.04E+13,6037920110
475 Palmer St.,Abingdon,2446,Wolf Hills Brewing Co.,VA,Brewery,-81.988495,36.707277,24210,2010,2015,5.12E+14,51191010501
505 King St.,Cottonwood,5942,Wolf Track Brewing Co.,ID,Brewery,-116.3498953,46.0489476,83522,2015,2015,1.61E+14,16049960300
199 N. Wolkau Rd.,Seal Rock,5619,Wolf Tree Brewery,OR,Brewery,-124.0083524,44.5288492,97376,2015,2015,4.10E+14,41041951200
215 N. 4th St.,Columbus,4247,Wolf's Ridge Brewing Co.,OH,BrewPub,-82.997155,39.967541,43215,2014,2015,3.90E+14,39049003000
139 N. Canyon St.,West Yellowstone,1559,Wolfpack Brewing Co.,MT,BrewPub,-111.0996773,44.6580133,59758,2006,2010,3.00E+14,30031001500
2019 W. Stadium Blvd.,Ann Arbor,2643,Wolverine State Brewing Co.,MI,Brewery,-83.7737021,42.2702084,48103,2011,2015,2.62E+14,26161404100
5450 W. 120th Ave.,Broomfield,4356,Wonderland Brewing Co.,CO,Brewery,-105.056284,39.913832,80020,2015,2015,8.01E+13,8014030200
625 Mary St.,Clayton,5525,Wood Boat Brewery,NY,BrewPub,-76.087578,44.238342,13624,2015,2015,3.60E+14,36045060200
702 E. Lake View Rd.,Syracuse,5700,Wood Boat Brewing,IN,Brewery,-85.738235,41.410015,46567,2015,2015,1.81E+14,18085961000
638 Lake St.,Wilson,2824,Woodcock Brothers Brewing Co.,NY,BrewPub,-78.825192,43.2984099,14172,2012,2015,3.61E+14,36063024301
21 W. North St.,Greenfield,4565,Wooden Bear Brewing Co.,IN,Brewery,-85.7700806,39.7858467,46140,2015,2015,1.81E+14,18059410400
309 5th St.,Brookings,4399,Wooden Legs Brewing Co.,SD,Brewery,-96.799975,44.310298,57006,2014,2015,4.60E+14,46011958802
69 S. Garfield St.,Minster,3511,Wooden Shoe Brewing Co.,OH,BrewPub,-84.374817,40.391025,45865,2013,2015,3.90E+14,39011041000
"141 Island Dr., Suite 16",Hilton Head Island,5105,Wooden Skiff Brewing Co.,SC,Brewery,-80.7056046,32.2065544,29926,2015,2015,4.50E+14,45013010800
6780 Depot St.,Sebastopol,4442,Woodfour Brewing Co.,CA,BrewPub,-122.822,38.402853,95472,2014,2015,6.10E+13,6097153401
1114 W. Front St.,Boise,4396,Woodland Empire Ale Craft,ID,Brewery,-116.208711,43.61601,83704,2015,2015,1.60E+14,16001000100
121 E. Midland Ave.,Woodland Park,1296,Woodland Park Brewing Co.,CO,BrewPub,-105.052648,38.994297,80863,2010,2015,8.12E+13,8119010104
1701 Telegraph Ave.,Oakland,5949,Woods Bar & Brewery,CA,Brewery,-122.270538,37.807037,94612,2015,2015,6.00E+13,6001402800
2255 Polk St.,San Francisco,5018,WOODS Polk Station,CA,BrewHouse,-122.4221443,37.7975513,94109,2015,2015,6.08E+13,6075010900
135 Main St.,North Woodstock,1560,"Woodstock Inn, Station & Brewery",NH,BrewPub,-71.68668627,44.03222431,3262,2005,2015,3.30E+14,33009960500
22646 Woodward Ave. ,Ferndale,1561,Woodward Avenue Brewery ,MI,BrewPub,-83.13339079,42.45908072,48220,2006,2015,2.61E+14,26125173400
1257 Oregon St.,Redding,5906,Woody's Brewing Co.,CA,BrewHouse,-122.395081,40.585865,96001,2015,2015,6.09E+13,6089010100
22820 Carriage Dr.,Reno,2970,Woody's Nano Brewery,NV,Brewery,-119.77497,39.350926,89521,2011,2014,3.20E+14,32031003202
419 S. Sanford Ave.,Sanford,5301,Wop's Hops Brewing Co.,FL,Brewery,-81.2648608,28.8083298,32771,2015,2015,1.21E+14,12117020101
"5542 Brisa St., Suite F",Livermore,4999,Working Man Brewing Co.,CA,Brewery,-121.725189,37.697575,94550,2015,2015,6.00E+13,6001451504
455 Park Ave.,Worcester,2540,Wormtown Brewery,MA,Brewery,-71.825344,42.254856,1610,2011,2015,2.50E+14,25027731203
826 Central Ave.,Northwood,1802,Worth Brewing Co.,IA,Brewery,-93.220449,43.444205,50459,2008,2015,1.92E+14,19195690100
495 NE Bellevue Ave.,Bend,3497,Worthy Brewing Co.,OR,Brewery,-121.262291,44.055637,97701,2014,2015,4.10E+14,41017001902
292 Moreland Ave. NE,Atlanta,2985,Wrecking Bar Brewpub,GA,BrewPub,-84.349701,33.762272,30307,2012,2015,1.31E+14,13121003000
1634 18th Street ,Denver,,Wynkoop Brewing Company ,CO,BrewPub,-104.9984271,39.7533936,80202,2005,2015,8.03E+13,8031001701
885 S. Pleasant Ave.,Dallastown,5530,Wynridge Farm Brewing,PA,Brewery,-76.6491926,39.8829286,17313,2015,2015,4.21E+14,42133022920
565 NW 24th St.,Miami,3146,Wynwood Brewing Co.,FL,Brewery,-80.204407,25.799941,33127,2014,2015,1.21E+14,12086002800
256 S. Center St.,Casper,1991,Wyoming State Brewing @ The Wonder Bar,WY,BrewPub,-106.325358,42.847929,82602,2008,2015,5.60E+14,56025000200
2920 River Rd.,Yakima,2237,Yakima Craft Brewing Co.,WA,Brewery,-120.548064,46.617852,98902,2009,2015,5.31E+14,53077000300
120 E. Yakima Ave.,Yakima,5406,Yakima Craft Brewing Taproom on the Ave,WA,BrewHouse,-120.5049764,46.6024683,98901,2015,2015,5.31E+14,53077000100
102 S. Main St.,Water Valley,4538,Yalobusha Brewing Co.,MS,Brewery,-89.6327392,34.1495533,38965,2015,2015,2.82E+14,28161950200
909 S.E. Yamhill,Portland,1468,Yamhill Brewing Co.,OR,BrewPub,-122.6562133,45.51577705,97214,2007,2014,4.11E+14,41051001101
901 N. Delaware Ave.,Philadelphia,1382,Yards Brewing Co.,PA,Brewery,-75.1361,39.962594,19123,2008,2015,4.21E+14,42101014200
2439 Amber St. ,Philadelphia,1563,Yards Brewing Company ,PA,Brewery,-75.12699827,39.98282259,19125,2006,2007,4.21E+14,42101016100
910 Division St.,Nashville,1383,Yazoo Brewing Co.,TN,Brewery,-86.7819449,36.151146,37203,2011,2015,4.70E+14,47037019500
1200 Clinton St. ,Nashville,1564,Yazoo Brewing Company ,TN,Brewery,-86.79448886,36.16504711,37203,2006,2010,4.70E+14,47037014400
601 N. University Ave.,Lubbock,3103,Yellow House Canyon Brew Works,TX,Brewery,-101.8704997,33.6052477,79415,2013,2015,4.83E+14,48303000302
305 N. Walnut St.,Yellow Springs,3620,Yellow Springs Brewery,OH,Brewery,-83.88985,39.81,45387,2014,2015,3.91E+14,39057255000
2406 Clinton Ave.,Huntsville,2833,Yellowhammer Brewing,AL,Brewery,-86.6020318,34.7231486,35805,2011,2015,1.09E+13,1089002100
2123 1st Ave. N.,Billings,1565,Yellowstone Valley Brewing Co.,MT,BrewPub,-108.497562,45.78627206,59101,2005,2015,3.01E+14,30111000200
3446 Pheasant Meadow Dr.,O'Fallon,1566,Yippie-ie-O Grill,MO,BrewPub,-90.69639959,38.74587149,63366,2005,2006,2.92E+14,29183311124
1520 Terminal St.,West Sacramento,4666,Yolo Brewing Co.,CA,Brewery,-121.5417709,38.5693512,95651,2015,2015,6.11E+13,6113010203
92 Main St.,Yonkers,4911,Yonkers Brewing Co.,NY,Brewery,-73.9028931,40.9343452,10701,2015,2015,3.61E+14,36119000103
19 N. Main St.,Mansfield,2212,Yorkholo Brewing Co.,PA,BrewPub,-77.078335,41.8075912,16933,2013,2015,4.21E+14,42117950600
2505 Horse Pasture Rd.,Virginia Beach,4385,Young Veterans Brewing Co.,VA,Brewery,-76.054979,36.786364,23453,2015,2015,5.18E+14,51810045417
5th St & Manhantongo St,Pottsville,,Yuengling,PA,Brewery,-92.0550546,45.4927084,17901,2005,2015,5.50E+14,55005000300
11111 N. 30th St.,Tampa,1621,Yuengling Brewery,FL,Brewery,-82.426,28.0491,33612,2006,2015,1.21E+14,12057000101
545 Schrock Rd.,Columbus,4929,Zaftig Brewing Co.,OH,Brewery,-82.9993486,40.1015997,43229,2015,2015,3.90E+14,39049006722
2301 7th St.,Denver,,Zang Brewing Company,CO,BrewPub,-105.0146728,39.7521878,80211,2005,2006,8.03E+13,8031000600
1300 Norton Ave.,Columbus,3447,Zauber Brewing Co.,OH,Brewery,-83.03199,39.985589,43212,2013,2015,3.90E+14,39049001901
4450 Veterans Memorial Blvd. ,Metairie,,Zea Rotisserie & Brewery ,LA,BrewPub,-90.1835907,30.003594,70006,2005,2011,2.21E+14,22051021804
235 Doucet Rd.,Lafayette,1958,Zea Rotisserie & Grill,LA,BrewHouse,-92.046302,30.201523,70503,2008,2011,2.21E+14,22055001500
1525 St. Charles Ave.,New Orleans,1959,Zea Rotisserie & Grill,LA,BrewHouse,-90.075859,29.938986,70130,2008,2011,2.21E+14,22071013900
"333 N. Falkenburg Road, Suite D-408",Tampa,4175,Zekes Brewing,FL,Brewery,-82.335091,27.954639,33619,2014,2015,1.21E+14,12057012211
2601 Walnut St.,Denver,4757,Zephyr Brewing Co.,CO,Brewery,-104.9862061,39.7596397,80205,2015,2015,8.03E+13,8031001600
131 1st Ave. N,Jacksonville,5427,Zeta Brewing Co.,FL,Brewery,-81.390854,30.290516,32250,2015,2015,1.20E+14,12031014102
1001 Magnolia Ave.,Fort Worth,3176,Zio Carlo Magnolia Brewpub,TX,BrewPub,-97.315554,32.730447,76104,2014,2015,4.84E+14,48439123500
95 Zion Park Blvd.,Springdale,4955,Zion Canyon Brew Pub,UT,BrewPub,-112.9903165,37.1996427,84767,2015,2015,4.91E+14,49053270100
